PARTYEAR,Month_Ending,FY_Start_Date,FY_End_Date,TRETSPEF,TRETSPEF_DESCRIPTION,FCE,FCEs_With_Procedure,Ordinary_Admission_Episodes,FCE_DAY_CASES,FCE_DAY_WITH_PROCEDURE,FAE,EMERGENCY,Total_Appointments,Attended_Appointments,DNA_Appointments,First_Attendance,Follow_Up_Attendance,Latest_Month_Flag
202299,28FEB23,01APR22,31MAR23,301,Gastroenterology Service,130087,113287,22954,107133,102965,112494,3449,237139,177976,17218,64743,112964,1
202299,28FEB23,01APR22,31MAR23,302,Endocrinology Service,12098,5271,9108,2990,2808,5551,2419,94197,65758,7589,17229,48527,1
202299,28FEB23,01APR22,31MAR23,303,Clinical Haematology Service,54932,49439,6913,48019,45458,52911,2800,226336,176905,10230,20408,156497,1
202299,28FEB23,01APR22,31MAR23,304,Clinical Physiology Service,14,11,3,11,11,13,1,58774,47665,3297,28885,18780,1
202299,28FEB23,01APR22,31MAR23,305,Clinical Pharmacology Service,344,184,269,75,73,181,77,1623,1133,139,287,846,1
202299,28FEB23,01APR22,31MAR23,306,Hepatology Service,3481,2360,1960,1521,1363,2134,245,47778,32935,5162,7943,24885,1
202299,28FEB23,01APR22,31MAR23,307,Diabetes Service,5617,1800,5139,478,445,2232,1720,125827,91968,12166,15053,76912,1
202299,28FEB23,01APR22,31MAR23,308,Blood and Marrow Transplantation Service,635,525,256,379,345,556,37,3389,2754,106,166,2588,1
202299,28FEB23,01APR22,31MAR23,309,Haemophilia Service,279,258,40,239,229,274,28,5076,3682,518,433,3249,1
202299,28FEB23,01APR22,31MAR23,310,Audio Vestibular Medicine Service,1,1,0,1,1,1,0,38026,28836,1959,10236,18600,1
202299,28FEB23,01APR22,31MAR23,311,Clinical Genetics Service,18,15,2,16,14,18,1,9907,7847,542,4824,3023,1
202299,28FEB23,01APR22,31MAR23,313,Clinical Immunology and Allergy Service,673,631,14,659,619,673,4,6237,4321,594,1487,2834,1
202299,28FEB23,01APR22,31MAR23,314,Rehabilitation Medicine Service,3777,1889,3588,189,49,1973,277,24517,18696,1592,4361,14335,1
202299,28FEB23,01APR22,31MAR23,315,Palliative Medicine Service,862,177,851,11,10,371,216,13562,12404,360,2291,10113,1
202299,28FEB23,01APR22,31MAR23,316,Clinical Immunology Service,808,778,11,797,769,808,2,3965,2602,277,474,2128,1
202299,28FEB23,01APR22,31MAR23,317,Allergy Service,1101,1067,20,1081,1047,1101,2,11247,7891,848,3706,4185,1
202299,28FEB23,01APR22,31MAR23,318,Intermediate Care Service,1283,391,1283,0,0,655,96,27510,27030,375,5257,21773,1
202299,28FEB23,01APR22,31MAR23,319,Respite Care Service,202,3,202,0,0,202,0,,,,,,
202299,28FEB23,01APR22,31MAR23,320,Cardiology Service,53424,34689,37575,15849,14656,30630,10479,404165,311591,25385,133532,178048,1
202299,28FEB23,01APR22,31MAR23,321,Paediatric Cardiology Service,945,824,577,368,342,757,96,21557,15617,1357,4784,10832,1
202299,28FEB23,01APR22,31MAR23,322,Clinical Microbiology Service,35,20,18,17,10,29,7,2195,1749,188,1130,619,1
202299,28FEB23,01APR22,31MAR23,323,Spinal Injuries Service,273,187,215,58,42,207,18,2707,2209,108,249,1960,1
202299,28FEB23,01APR22,31MAR23,324,Anticoagulant Service,7,6,2,5,5,7,2,62401,53515,3854,4805,48710,1
202299,28FEB23,01APR22,31MAR23,325,Sport and Exercise Medicine Service,899,172,896,3,2,777,768,1608,990,131,367,623,1
202299,28FEB23,01APR22,31MAR23,326,Acute Internal Medicine Service,16767,4957,16088,679,371,12715,11855,7291,6842,204,4560,2282,1
202299,28FEB23,01APR22,31MAR23,327,Cardiac Rehabilitation Service,4,2,2,2,2,2,0,12242,9605,760,1488,8117,1
202299,28FEB23,01APR22,31MAR23,328,Stroke Medicine Service,11662,6263,11649,13,11,5231,4902,9970,7601,735,3647,3954,1
202299,28FEB23,01APR22,31MAR23,329,Transient Ischaemic Attack Service,191,114,126,65,38,157,88,9108,7830,382,6427,1403,1
202299,28FEB23,01APR22,31MAR23,330,Dermatology Service,13083,12472,208,12875,12342,13031,30,373915,277993,21226,94631,183305,1
202299,28FEB23,01APR22,31MAR23,331,Congenital Heart Disease Service,139,82,106,33,33,93,31,6318,4113,433,696,3417,1
202299,28FEB23,01APR22,31MAR23,333,Rare Disease Service,,,,,,,,48,34,5,33,1,1
202299,28FEB23,01APR22,31MAR23,340,Respiratory Medicine Service,45141,17287,38745,6396,5500,16884,9446,247667,179223,20436,62404,116817,1
202299,28FEB23,01APR22,31MAR23,341,Respiratory Physiology Service,1193,804,754,439,117,1148,12,61018,45983,5122,16853,29130,1
202299,28FEB23,01APR22,31MAR23,342,Pulmonary Rehabilitation Service,,,,,,,,4428,3424,221,450,2974,1
202299,28FEB23,01APR22,31MAR23,343,Adult Cystic Fibrosis Service,376,179,207,169,89,303,57,2288,1599,247,91,1508,1
202299,28FEB23,01APR22,31MAR23,344,Complex Specialised Rehabilitation Service,40,32,40,0,0,16,1,437,303,25,86,217,1
202299,28FEB23,01APR22,31MAR23,345,Specialist Rehabilitation Service,14,11,14,0,0,8,1,1130,903,139,55,848,1
202299,28FEB23,01APR22,31MAR23,346,Local Specialist Rehabilitation Service,14,6,14,0,0,1,0,443,343,29,11,332,1
202299,28FEB23,01APR22,31MAR23,347,Sleep Medicine Service,21,18,21,0,0,21,0,6247,4376,613,968,3408,1
202299,28FEB23,01APR22,31MAR23,348,Post-COVID-19 Syndrome Service,1,0,1,0,0,1,1,1814,1268,191,438,830,1
202299,28FEB23,01APR22,31MAR23,350,Infectious Diseases Service,3513,1529,2633,880,664,1545,599,25609,19698,2769,6337,13361,1
202299,28FEB23,01APR22,31MAR23,352,Tropical Medicine Service,37,8,36,1,1,20,19,970,742,60,354,388,1
202299,28FEB23,01APR22,31MAR23,360,Genitourinary Medicine Service,145,100,56,89,75,121,28,12523,9123,1571,1061,8062,1
202299,28FEB23,01APR22,31MAR23,361,Renal Medicine Service,13880,8923,9599,4281,3799,8119,2849,114649,88442,7323,9286,79156,1
202299,28FEB23,01APR22,31MAR23,370,Medical Oncology Service,38038,33929,5148,32890,31108,37228,3280,217428,181787,4614,13946,167765,1
202299,28FEB23,01APR22,31MAR23,371,Nuclear Medicine Service,47,46,23,24,24,45,3,3053,2240,86,689,1551,1
202299,28FEB23,01APR22,31MAR23,400,Neurology Service,14281,12326,4835,9446,9138,12699,2010,188642,130510,14187,41868,88472,1
202299,28FEB23,01APR22,31MAR23,401,Clinical Neurophysiology Service,118,115,37,81,80,117,1,23191,18881,1442,17016,1865,1
202299,28FEB23,01APR22,31MAR23,410,Rheumatology Service,12720,11602,1448,11272,10828,12116,373,245766,175845,14049,30467,145375,1
202299,28FEB23,01APR22,31MAR23,420,Paediatric Service,65380,12105,60699,4681,3549,61607,51606,191020,143748,14300,70361,73379,1
202299,28FEB23,01APR22,31MAR23,421,Paediatric Neurology Service,996,787,289,707,590,926,102,10911,7922,725,2071,5851,1
202299,28FEB23,01APR22,31MAR23,422,Neonatal Critical Care Service,11123,4806,11103,20,14,8311,619,8803,7039,602,2436,4603,1
202299,28FEB23,01APR22,31MAR23,424,Well Baby Service,30619,1715,30616,3,3,30145,236,2619,1991,244,832,1159,1
202299,28FEB23,01APR22,31MAR23,430,Elderly Medicine Service,66301,19926,65143,1158,872,22963,20962,38229,28175,2430,11776,16399,1
202299,28FEB23,01APR22,31MAR23,431,Orthogeriatric Medicine Service,33,5,33,0,0,1,1,,,,,,
202299,28FEB23,01APR22,31MAR23,450,Dental Medicine Service,395,382,8,387,376,394,4,10225,6969,797,2285,4684,1
202299,28FEB23,01APR22,31MAR23,451,Special Care Dentistry Service,91,86,0,91,86,91,0,505,301,46,105,196,1
202299,28FEB23,01APR22,31MAR23,460,Medical Ophthalmology Service,747,746,4,743,742,747,1,11107,8796,931,1520,6998,1
202299,28FEB23,01APR22,31MAR23,461,Ophthalmic and Vision Science Service,,,,,,,,850,589,34,122,467,1
202299,28FEB23,01APR22,31MAR23,499,"Non-UK Provider; specialty function not known, tre",8,0,8,0,0,8,5,,,,,,
202299,28FEB23,01APR22,31MAR23,501,Obstetrics Service,75046,39803,74548,498,326,72923,1277,328294,265183,19450,67920,197202,1
202299,28FEB23,01APR22,31MAR23,502,Gynaecology Service,40388,26277,24914,15474,14066,38995,16048,371672,279054,20682,135758,143261,1
202299,28FEB23,01APR22,31MAR23,503,Gynaecological Oncology Service,1782,1559,1212,570,519,1681,92,26983,20118,1328,9068,11050,1
202299,28FEB23,01APR22,31MAR23,505,Fetal Medicine Service,16,7,11,5,4,16,0,4247,3563,282,947,2616,1
202299,28FEB23,01APR22,31MAR23,560,Midwifery Service,16323,5835,16298,25,16,15477,165,332947,264034,18128,50224,213809,1
202299,28FEB23,01APR22,31MAR23,650,Physiotherapy Service,54,49,7,47,47,54,4,443485,349552,33697,94001,255545,1
202299,28FEB23,01APR22,31MAR23,651,Occupational Therapy Service,1,0,1,0,0,1,1,49982,41329,3585,12402,28927,1
202299,28FEB23,01APR22,31MAR23,652,Speech and Language Therapy Service,1,0,1,0,0,1,0,15868,13352,646,3276,10066,1
202299,28FEB23,01APR22,31MAR23,653,Podiatry Service,176,170,7,169,165,176,1,49322,40435,2694,6359,34076,1
202299,28FEB23,01APR22,31MAR23,654,Dietetics Service,43,15,39,4,4,43,39,64267,51694,5072,15436,36257,1
202299,28FEB23,01APR22,31MAR23,655,Orthoptics Service,5,5,0,5,5,5,0,50900,36353,5214,9134,27219,1
202299,28FEB23,01APR22,31MAR23,656,Clinical Psychology Service,3,1,2,1,1,1,0,16437,13069,1173,2257,10812,1
202299,28FEB23,01APR22,31MAR23,657,Prosthetics Service,,,,,,,,2298,1690,121,186,910,1
202299,28FEB23,01APR22,31MAR23,658,Orthotics Service,,,,,,,,29560,22689,2096,7711,14978,1
202299,28FEB23,01APR22,31MAR23,659,Dramatherapy Service,,,,,,,,1,1,0,0,1,1
202299,28FEB23,01APR22,31MAR23,661,Music Therapy Service,,,,,,,,3,3,0,0,3,1
202299,28FEB23,01APR22,31MAR23,662,Optometry Service,1,1,1,0,0,1,1,9713,7428,724,2721,4707,1
202299,28FEB23,01APR22,31MAR23,663,Podiatric Surgery Service,211,198,3,208,196,211,0,3233,2148,218,452,1696,1
202299,28FEB23,01APR22,31MAR23,675,Cardiac Physiology Service,,,,,,,,7041,5601,386,2772,2829,1
202299,28FEB23,01APR22,31MAR23,677,Gastrointestinal Physiology Service,26,26,0,26,26,26,0,1079,749,79,165,584,1
202299,28FEB23,01APR22,31MAR23,700,Learning Disability Service,193,1,175,18,0,176,51,10263,8661,781,2153,6508,1
202299,28FEB23,01APR22,31MAR23,710,Adult Mental Health Service,3340,17,3340,0,0,2441,1755,101530,80470,11127,10128,70342,1
202299,28FEB23,01APR22,31MAR23,711,Child and Adolescent Psychiatry Service,95,2,95,0,0,78,34,36056,30797,2325,4516,26281,1
202299,28FEB23,01APR22,31MAR23,712,Forensic Psychiatry Service,126,0,126,0,0,71,21,2028,1773,144,157,1616,1
202299,28FEB23,01APR22,31MAR23,713,Medical Psychotherapy Service,20,7,14,6,6,11,5,5240,4112,418,474,3638,1
202299,28FEB23,01APR22,31MAR23,715,Old Age Psychiatry Service,445,11,445,0,0,334,180,15279,13023,717,2452,10571,1
202299,28FEB23,01APR22,31MAR23,720,Eating Disorders Service,9,0,9,0,0,9,3,1650,1338,78,138,1200,1
202299,28FEB23,01APR22,31MAR23,721,Addiction Service,22,0,22,0,0,22,1,257,190,53,47,143,1
202299,28FEB23,01APR22,31MAR23,722,Liaison Psychiatry Service,,,,,,,,1169,1015,77,339,676,1
202299,28FEB23,01APR22,31MAR23,723,Psychiatric Intensive Care Service,44,0,44,0,0,19,6,30,22,7,5,17,1
202299,28FEB23,01APR22,31MAR23,724,Perinatal Mental Health Service,17,0,17,0,0,13,3,632,414,98,40,374,1
202299,28FEB23,01APR22,31MAR23,725,Mental Health Recovery and Rehabilitation Service,1,0,1,0,0,0,0,3,3,0,0,3,1
202299,28FEB23,01APR22,31MAR23,727,Dementia Assessment Service,,,,,,,,800,664,17,47,617,1
202299,28FEB23,01APR22,31MAR23,800,Clinical Oncology Service,34114,29572,4702,29412,27092,33062,2627,245096,211036,4686,24789,186243,1
202299,28FEB23,01APR22,31MAR23,811,Interventional Radiology Service,6423,6010,1581,4842,4632,5451,124,6625,5543,269,3319,2224,1
202299,28FEB23,01APR22,31MAR23,812,Diagnostic Imaging Service,1081,1012,121,960,914,1022,22,458003,436942,4510,221385,215557,1
202299,28FEB23,01APR22,31MAR23,822,Chemical Pathology Service,268,255,4,264,253,268,2,7283,5121,569,1535,3586,1
202299,28FEB23,01APR22,31MAR23,834,Medical Virology Service,70,65,4,66,65,69,3,2239,1523,406,288,1235,1
202299,28FEB23,01APR22,31MAR23,840,Audiology Service,4,4,0,4,4,4,0,147142,129790,6439,51918,77872,1
202299,28FEB23,01APR22,31MAR23,920,Diabetic Education Service,,,,,,,,354,244,27,106,138,1
202299,31JAN23,01APR22,31MAR23,&,Not Known,1591,786,1455,136,125,1432,180,74535,62365,7440,33549,28816,1
202299,31JAN23,01APR22,31MAR23,100,General Surgery Service,105509,70897,67370,38139,35559,94461,49945,225318,176443,12971,69501,106858,1
202299,31JAN23,01APR22,31MAR23,101,Urology Service,55078,44128,23843,31235,28178,51581,12067,349989,259706,21084,76709,182991,1
202299,31JAN23,01APR22,31MAR23,102,Transplant Surgery Service,1141,859,852,289,262,923,359,11462,8868,687,949,7919,1
202299,31JAN23,01APR22,31MAR23,103,Breast Surgery Service,6544,6259,1795,4749,4578,6459,91,155252,125539,6502,58100,67421,1
202299,31JAN23,01APR22,31MAR23,104,Colorectal Surgery Service,28903,25093,8000,20903,20033,26783,3258,121833,94018,7168,43865,50153,1
202299,31JAN23,01APR22,31MAR23,105,Hepatobiliary and Pancreatic Surgery Service,2647,1794,2277,370,325,1911,735,10784,8408,602,2470,5938,1
202299,31JAN23,01APR22,31MAR23,106,Upper Gastrointestinal Surgery Service,7913,6283,3652,4261,3988,6847,1659,23802,18143,1478,7903,10239,1
202299,31JAN23,01APR22,31MAR23,107,Vascular Surgery Service,8295,6378,5392,2903,2566,7043,2464,63569,45022,4792,19853,25152,1
202299,31JAN23,01APR22,31MAR23,108,Spinal Surgery Service,4101,3483,2199,1902,1830,3754,686,35268,27816,2095,9686,18130,1
202299,31JAN23,01APR22,31MAR23,109,Bariatric Surgery Service,115,106,100,15,13,110,1,3803,2377,375,440,1937,1
202299,31JAN23,01APR22,31MAR23,110,Trauma and Orthopaedic Service,76801,65160,48009,28792,27184,69326,21825,721663,573701,44767,197805,375889,1
202299,31JAN23,01APR22,31MAR23,111,Orthopaedic Service,673,606,287,386,362,651,71,4523,2872,273,519,2353,1
202299,31JAN23,01APR22,31MAR23,113,Endocrine Surgery Service,49,45,46,3,3,48,0,1043,672,74,225,447,1
202299,31JAN23,01APR22,31MAR23,115,Trauma Surgery Service,296,252,223,73,63,275,153,3464,2561,319,964,1597,1
202299,31JAN23,01APR22,31MAR23,120,Ear Nose and Throat Service,22069,16684,11789,10280,9577,21144,7552,300323,215166,22514,93775,121389,1
202299,31JAN23,01APR22,31MAR23,130,Ophthalmology Service,84620,81436,2256,82364,79547,83975,1072,939326,704085,63123,185993,516133,1
202299,31JAN23,01APR22,31MAR23,140,Oral Surgery Service,10891,10020,1599,9292,8765,10609,677,91265,65557,7850,29859,35698,1
202299,31JAN23,01APR22,31MAR23,141,Restorative Dentistry Service,492,480,4,488,476,492,1,42904,30858,2965,5068,25790,1
202299,31JAN23,01APR22,31MAR23,142,Paediatric Dentistry Service,2064,1818,48,2016,1774,2063,11,12923,9184,1121,3003,6181,1
202299,31JAN23,01APR22,31MAR23,143,Orthodontic Service,65,53,9,56,50,63,6,73988,55990,4884,4957,51031,1
202299,31JAN23,01APR22,31MAR23,144,Maxillofacial Surgery Service,7130,6161,2129,5001,4584,7001,1240,57591,40763,4682,15263,25499,1
202299,31JAN23,01APR22,31MAR23,145,Oral and Maxillofacial Surgery Service,1309,1128,382,927,853,1269,257,10597,7548,1004,2914,4634,1
202299,31JAN23,01APR22,31MAR23,150,Neurosurgical Service,6699,5390,5529,1170,1058,5405,1875,46171,32508,2857,10929,21579,1
202299,31JAN23,01APR22,31MAR23,160,Plastic Surgery Service,18266,16418,4900,13366,12470,17771,2993,107374,80650,6569,25276,55374,1
202299,31JAN23,01APR22,31MAR23,161,Burns Care Service,410,265,356,54,50,379,278,6367,5151,370,1287,3864,1
202299,31JAN23,01APR22,31MAR23,170,Cardiothoracic Surgery Service,807,641,790,17,10,567,118,4972,3759,237,1218,2541,1
202299,31JAN23,01APR22,31MAR23,171,Paediatric Surgery Service,4069,3103,2273,1796,1602,3710,1236,20556,14830,1440,6605,8225,1
202299,31JAN23,01APR22,31MAR23,172,Cardiac Surgery Service,2238,1773,2208,30,20,1573,260,7985,6422,319,1903,4519,1
202299,31JAN23,01APR22,31MAR23,173,Thoracic Surgery Service,2373,2013,2211,162,139,2104,338,8555,6779,414,2062,4717,1
202299,31JAN23,01APR22,31MAR23,174,Cardiothoracic Transplantation Service,169,148,130,39,38,155,34,1657,1211,73,47,1164,1
202299,31JAN23,01APR22,31MAR23,180,Emergency Medicine Service,35932,8122,35811,121,97,35264,35072,15848,14336,667,9557,4779,1
202299,31JAN23,01APR22,31MAR23,190,Anaesthetic Service,1567,1063,588,979,626,1286,233,91178,73800,4006,24611,49188,1
202299,31JAN23,01APR22,31MAR23,191,Pain Management Service,11456,10955,245,11211,10759,11333,79,81292,59907,6877,16051,43856,1
202299,31JAN23,01APR22,31MAR23,192,Intensive Care Medicine Service,4046,2556,4032,14,11,1763,1617,1886,1290,142,519,771,1
202299,31JAN23,01APR22,31MAR23,199,"Non-UK Provider; specialty function not known, tre",881,0,881,0,0,225,54,39,0,13,0,0,1
202299,31JAN23,01APR22,31MAR23,211,Paediatric Urology Service,1588,1404,455,1133,1018,1560,140,10106,6739,901,2295,4444,1
202299,31JAN23,01APR22,31MAR23,212,Paediatric Transplantation Surgery Service,5,5,5,0,0,5,1,96,71,13,0,71,1
202299,31JAN23,01APR22,31MAR23,213,Paediatric Gastrointestinal Surgery Service,8,6,3,5,5,8,1,14,12,0,11,1,1
202299,31JAN23,01APR22,31MAR23,214,Paediatric Trauma and Orthopaedic Service,1685,1487,1014,671,601,1609,362,37854,27621,2986,10883,16738,1
202299,31JAN23,01APR22,31MAR23,215,Paediatric Ear Nose and Throat Service,2401,2067,958,1443,1329,2341,312,24177,16386,2115,7658,8728,1
202299,31JAN23,01APR22,31MAR23,216,Paediatric Ophthalmology Service,667,621,92,575,550,658,26,49284,33800,5401,9710,24090,1
202299,31JAN23,01APR22,31MAR23,217,Paediatric Oral and Maxillofacial Surgery Service,429,371,194,235,217,420,144,2198,1594,151,621,973,1
202299,31JAN23,01APR22,31MAR23,218,Paediatric Neurosurgery Service,667,545,477,190,174,529,153,3656,2714,159,684,2030,1
202299,31JAN23,01APR22,31MAR23,219,Paediatric Plastic Surgery Service,1545,1370,748,797,738,1529,503,9267,7362,637,2690,4672,1
202299,31JAN23,01APR22,31MAR23,220,Paediatric Burns Care Service,278,206,176,102,87,270,138,3554,3078,93,594,2484,1
202299,31JAN23,01APR22,31MAR23,221,Paediatric Cardiac Surgery Service,278,239,267,11,9,174,8,216,182,11,101,81,1
202299,31JAN23,01APR22,31MAR23,222,Paediatric Thoracic Surgery Service,7,6,6,1,1,7,1,30,13,0,9,4,1
202299,31JAN23,01APR22,31MAR23,223,Paediatric Epilepsy Service,45,37,32,13,11,44,10,6016,4425,396,766,3659,1
202299,31JAN23,01APR22,31MAR23,240,Paediatric Palliative Medicine Service,,,,,,,,38,25,1,5,20,1
202299,31JAN23,01APR22,31MAR23,241,Paediatric Pain Management Service,80,80,1,79,79,80,1,431,330,15,64,260,1
202299,31JAN23,01APR22,31MAR23,242,Paediatric Intensive Care Service,847,693,844,3,3,402,310,167,153,14,12,141,1
202299,31JAN23,01APR22,31MAR23,251,Paediatric Gastroenterology Service,2750,2542,458,2292,2203,2687,129,15006,10494,1082,2290,8204,1
202299,31JAN23,01APR22,31MAR23,252,Paediatric Endocrinology Service,1022,924,133,889,830,1017,23,12129,8625,863,1684,6941,1
202299,31JAN23,01APR22,31MAR23,253,Paediatric Clinical Haematology Service,2301,1993,598,1703,1633,2227,281,9615,7316,545,1056,6260,1
202299,31JAN23,01APR22,31MAR23,254,Paediatric Audio Vestibular Medicine Service,48,44,4,44,41,48,1,10427,7311,903,3214,4097,1
202299,31JAN23,01APR22,31MAR23,255,Paediatric Clinical Immunology and Allergy Service,1282,1055,42,1240,1022,1273,3,11862,8154,971,2991,5163,1
202299,31JAN23,01APR22,31MAR23,256,Paediatric Infectious Diseases Service,153,83,60,93,59,123,24,1366,1001,157,408,593,1
202299,31JAN23,01APR22,31MAR23,257,Paediatric Dermatology Service,335,231,15,320,222,334,2,19831,13079,1898,4469,8610,1
202299,31JAN23,01APR22,31MAR23,258,Paediatric Respiratory Medicine Service,1780,1139,1474,306,268,1568,523,19646,13411,1898,3974,9437,1
202299,31JAN23,01APR22,31MAR23,259,Paediatric Nephrology Service,937,794,262,675,624,887,104,7076,5515,397,713,4802,1
202299,31JAN23,01APR22,31MAR23,260,Paediatric Medical Oncology Service,4182,3557,1287,2895,2703,4076,588,9232,7779,286,454,7325,1
202299,31JAN23,01APR22,31MAR23,261,Paediatric Inherited Metabolic Medicine Service,223,180,79,144,131,217,25,2015,1463,127,184,1279,1
202299,31JAN23,01APR22,31MAR23,262,Paediatric Rheumatology Service,854,715,57,797,675,843,9,5997,4613,334,860,3744,1
202299,31JAN23,01APR22,31MAR23,263,Paediatric Diabetes Service,86,15,73,13,11,66,46,13767,10392,960,399,9993,1
202299,31JAN23,01APR22,31MAR23,264,Paediatric Cystic Fibrosis Service,84,64,47,37,29,80,15,1940,1500,67,39,1461,1
202299,31JAN23,01APR22,31MAR23,270,Paediatric Emergency Medicine Service,48,8,46,2,1,44,41,8,8,0,0,8,1
202299,31JAN23,01APR22,31MAR23,280,Paediatric Interventional Radiology Service,47,43,15,32,30,32,0,321,283,5,14,269,1
202299,31JAN23,01APR22,31MAR23,290,Community Paediatric Service,59,43,18,41,38,58,13,35352,28472,2460,6631,21841,1
202299,31JAN23,01APR22,31MAR23,291,Paediatric Neurodisability Service,38,32,9,29,27,37,1,9032,7096,547,1838,5258,1
202299,31JAN23,01APR22,31MAR23,300,General Internal Medicine Service,312618,95756,294463,18155,14746,217515,196206,105253,88780,5051,37970,50664,1
202299,31JAN23,01APR22,31MAR23,301,Gastroenterology Service,137131,118627,25958,111173,107000,117188,4086,258245,194579,19487,68675,125586,1
202299,31JAN23,01APR22,31MAR23,302,Endocrinology Service,14630,6041,11468,3162,2941,6764,3449,103028,72075,9060,18375,53699,1
